rowid,kepid,kepoi_name,kepler_name,koi_period,koi_ror,koi_srho,koi_prad,koi_sma,koi_teq,koi_insol,koi_dor,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
1023,5371776,K01557.04,Kepler-304 e,1.4991444409999999,0.014494,3.8849,1.09,0.0232,1137.0,395.06,7.73,4,4723.0,4.628,0.02,0.691,0.76
1024,9886661,K01606.01,Kepler-905 b,5.082748362,0.014971,8.00121,1.4,0.0572,928.0,175.06,22.19,1,5430.0,4.555,0.18,0.858,0.961
1026,10055126,K01608.01,Kepler-311 b,9.17617167,0.013130000000000001,1.02261,1.66,0.085,960.0,200.99,16.573,3,5903.0,4.3,-0.1,1.156,0.974
1027,10055126,K01608.02,Kepler-311 c,19.7383992,0.012790000000000001,0.48868,1.61,0.1417,744.0,72.32,21.6,3,5903.0,4.3,-0.1,1.156,0.974
1028,5009743,K01609.01,Kepler-906 b,41.6980186,0.019191,2.0058700000000003,2.03,0.2359,537.0,19.61,56.91,1,5997.0,4.466,-0.14,0.971,1.004
1030,10019065,K01721.01,Kepler-938 b,52.6298542,0.023543,1.7983799999999999,3.68,0.2689,544.0,20.65,64.1,1,5339.0,4.096,0.2,1.433,0.933
1031,7950644,K00192.01,Kepler-427 b,10.290994129,0.089546,1.42075,13.43,0.0906,996.0,233.08,19.961,1,5803.0,4.1339999999999995,-0.18,1.373,0.937
1032,10080248,K01722.01,Kepler-939 b,14.8783945,0.017825,0.09884,1.63,0.1153,692.0,54.19,10.5,1,5822.0,4.5569999999999995,-0.28,0.837,0.92
1033,10213902,K01723.01,Kepler-940 b,59.6222627,0.03337,0.26091,3.63,0.3059,486.0,13.23,36.6,1,6108.0,4.471,-0.08,0.997,1.072
1036,7629518,K01495.01,Kepler-863 b,15.59466045,0.027042,0.9995299999999999,2.74,0.122,718.0,62.88,23.42,1,5900.0,4.5,-0.1,0.929,0.995
1037,10810838,K00174.01,Kepler-482 b,56.35407916,0.033885000000000005,2.63903,2.59,0.2537,352.0,3.63,76.2,1,4802.0,4.582,-0.22,0.701,0.686
1045,10963065,K01612.01,Kepler-408 b,2.465024332,0.0052759999999999994,6.22621,0.69,0.0359,1561.0,1406.11,12.6,1,6139.0,4.291,-0.18,1.194,1.016
1046,6268648,K01613.01,Kepler-907 b,15.86624787,0.009192,0.2639,1.31,0.1225,879.0,141.18,15.2,3,6099.0,4.1930000000000005,-0.3,1.308,0.974
1048,5357901,K00188.01,Kepler-425 b,3.7970182589999997,0.108759,3.3259,10.07,0.0457,982.0,219.64,13.635,1,5167.0,4.527,0.24,0.848,0.883
1049,4278221,K01615.01,Kepler-908 b,1.340596782,0.009466,2.63042,1.16,0.0247,1783.0,2393.35,6.299,1,5992.0,4.385,0.18,1.125,1.122
1050,10214162,K01724.01,Kepler-941 b,17.42393582,0.031088,0.1136,3.29,0.1311,722.0,64.13,12.22,1,6018.0,4.46,-0.2,0.969,0.986
1051,10905746,K01725.01,Kepler-1651 b,9.8786461,0.034763999999999996,13.637429999999998,1.6,0.0692,393.0,5.65,41.282,1,3609.0,4.843,-0.06,0.422,0.452
1052,8242434,K01726.01,Kepler-942 b,44.96407458,0.025141,3.24935,2.0,0.2298,379.0,4.89,70.29,1,4827.0,4.615,0.14,0.729,0.817
1053,6185331,K01727.01,Kepler-943 b,49.7700907,0.057313,0.2356,5.12,0.2559,455.0,10.16,31.4,1,5774.0,4.567,-0.3,0.818,0.907
1056,9636135,K01498.01,Kepler-864 b,5.83376197,0.022847,0.273,2.98,0.0687,1143.0,403.49,7.89,2,6213.0,4.387,0.36,1.195,1.27
1058,7841925,K01499.01,Kepler-865 b,14.16400071,0.024336,1.61099,2.35,0.1057,694.0,54.95,25.755,3,5440.0,4.438,-0.24,0.885,0.782
1060,5219234,K01563.01,Kepler-305 b,5.48711441,0.037656,0.5028699999999999,3.24,0.0571,836.0,115.29,9.28,4,5103.0,4.562,0.04,0.787,0.823
1061,5219234,K01563.02,Kepler-305 c,8.29084167,0.037401,0.14861,3.21,0.0752,728.0,66.47,8.14,4,5103.0,4.562,0.04,0.787,0.823
1063,5219234,K01563.04,Kepler-305 d,16.73869035,0.029747000000000003,6.3351,2.56,0.1201,576.0,26.06,45.4,4,5103.0,4.562,0.04,0.787,0.823
1066,9015738,K01616.01,Kepler-909 b,13.93291548,0.01259,0.5853,1.66,0.1175,852.0,124.53,18.18,2,6026.0,4.321000000000001,0.1,1.207,1.113
1067,7215603,K01618.01,Kepler-910 b,2.36436762,0.004888,0.5204300000000001,0.82,0.0382,1752.0,2228.09,5.358,1,6250.0,4.184,0.32,1.543,1.326
1069,5561278,K01621.01,Kepler-911 b,20.31047472,0.011737000000000001,1.16428,2.41,0.1549,931.0,177.81,29.39,1,6065.0,3.97,0.0,1.877,1.197
1071,6387542,K01626.01,Kepler-912 b,2.53475568,0.022945,0.041339999999999995,2.02,0.0339,1218.0,519.95,2.41,1,5662.0,4.532,-0.44,0.806,0.808
1073,6869184,K01732.01,Kepler-944 b,43.3167427,0.028620999999999997,3.18525,2.42,0.2288,459.0,10.47,68.11,1,5654.0,4.59,-0.38,0.774,0.865
1076,7439316,K01501.01,Kepler-866 b,2.617028373,0.019867,2.66491,1.57,0.0331,996.0,233.23,9.88,1,4831.0,4.5680000000000005,-0.14,0.724,0.706
1079,12400538,K01503.01,Kepler-867 b,150.2412582,0.044645,0.9510299999999999,4.6,0.5375,327.0,2.72,104.3,1,5604.0,4.4510000000000005,0.0,0.943,0.916
1080,5184584,K01564.01,Kepler-891 b,53.44944498,0.053288,3.47971,5.82,0.2881,486.0,13.23,80.697,1,5919.0,4.485,0.21,1.0,1.114
1083,5438099,K01567.01,Kepler-306 c,7.24022418,0.027225,1.7629599999999999,2.14,0.0672,716.0,62.1,16.97,4,4955.0,4.61,-0.1,0.721,0.774
1084,5438099,K01567.02,Kepler-306 b,4.64622383,0.023132,0.35757,1.82,0.05,830.0,112.18,7.42,4,4955.0,4.61,-0.1,0.721,0.774
1085,6543893,K01627.01,Kepler-913 b,10.29674097,0.029320999999999996,4.087680000000001,5.75,0.1009,1129.0,384.86,28.4,3,6068.0,4.04,0.16,1.797,1.294
1087,6975129,K01628.01,Kepler-312 c,19.74733983,0.020906,2.3308299999999997,2.62,0.1531,754.0,76.57,36.4,3,6243.0,4.406000000000001,0.21,1.149,1.226
1088,11391018,K00189.01,Kepler-486 b,30.360445359,0.131544,1.4556799999999999,10.99,0.1725,459.0,10.47,41.39,1,4939.0,4.541,-0.06,0.765,0.74
1089,8685497,K01629.01,Kepler-914 b,4.4096675,0.011829000000000001,0.8304299999999999,1.51,0.0544,1192.0,476.94,9.49,1,5836.0,4.3469999999999995,0.3,1.166,1.1
1092,8197343,K01746.01,Kepler-946 b,11.79161234,0.018403,3.7482,2.41,0.1002,857.0,127.75,30.2,1,5619.0,4.263999999999999,0.14,1.199,0.962
1094,6786348,K01749.01,Kepler-947 b,26.964501,0.022247,4.45566,2.2,0.1773,573.0,25.56,55.53,1,5754.0,4.534,0.07,0.905,1.021
1096,9813499,K01505.01,Kepler-868 b,5.03257009,0.025553,0.02428,2.53,0.0575,1047.0,283.49,3.19,1,5970.0,4.521,-0.18,0.908,0.996
1097,12254792,K01506.01,Kepler-869 b,40.4286676,0.032104,0.16080999999999998,2.92,0.2244,494.0,14.08,24.0,1,5813.0,4.561,-0.28,0.833,0.925
1098,12020218,K01507.01,Kepler-870 b,21.3588236,0.023225,0.9661200000000001,2.52,0.1539,691.0,53.89,28.56,1,6170.0,4.4719999999999995,-0.16,0.992,1.063
1099,7690844,K01508.01,Kepler-871 b,22.0459163,0.02939,0.2832,3.05,0.1572,640.0,39.69,19.38,1,5900.0,4.5089999999999995,0.07,0.951,1.065
1101,5438099,K01567.03,Kepler-306 d,17.32670445,0.028301,0.63867,2.23,0.1203,535.0,19.38,21.64,4,4955.0,4.61,-0.1,0.721,0.774
1102,5438099,K01567.04,Kepler-306 e,44.8411168,0.034888999999999996,0.34096,2.75,0.2268,390.0,5.45,33.1,4,4955.0,4.61,-0.1,0.721,0.774
1104,8009350,K01569.01,Kepler-892 b,13.75207851,0.036806,1.1187200000000002,2.81,0.1015,556.0,22.57,22.4,1,4802.0,4.6160000000000005,-0.1,0.699,0.738
1105,8082001,K01570.01,Kepler-893 b,6.33855946,0.029391000000000004,0.15324000000000002,3.31,0.0699,1034.0,270.47,6.88,1,6108.0,4.466,0.07,1.03,1.132
1107,9277896,K01632.01,Kepler-915 b,4.59489816,0.012245,0.05482000000000001,1.85,0.0566,1319.0,716.65,3.94,1,6056.0,4.217,0.1,1.381,1.148
1108,9401997,K01633.01,Kepler-916 b,32.2964275,0.019489,2.85696,1.9,0.1885,503.0,15.14,54.01,1,5246.0,4.47,0.14,0.891,0.854
1109,10686864,K01637.01,Kepler-917 b,2.97041801,0.020967,1.9207400000000001,1.7,0.0378,991.0,228.11,9.64,1,5068.0,4.6080000000000005,-0.02,0.743,0.833
1115,9631995,K00022.01,Kepler-422 b,7.891448838,0.093464,0.9814700000000001,12.63,0.0813,1028.0,263.54,14.784,1,5972.0,4.313,0.24,1.237,1.148
1117,7901948,K01511.01,Kepler-872 b,2.578852119,0.017525,0.8755799999999999,1.63,0.0362,1230.0,540.56,6.75,1,5743.0,4.553,-0.14,0.853,0.949
1119,6442377,K00176.01,Kepler-483 b,30.22910274,0.021046000000000002,0.25832,3.49,0.2072,755.0,76.88,23.19,1,6325.0,4.188,0.16,1.518,1.296
1123,10004519,K01572.01,Kepler-894 b,9.80321143,0.027602999999999996,0.45345,2.99,0.0916,896.0,152.12,13.21,1,6170.0,4.4719999999999995,-0.16,0.992,1.063
1126,10879038,K01641.01,Kepler-918 b,4.8538404,0.016263,0.07371,1.72,0.0569,1052.0,288.7,4.51,1,5778.0,4.4830000000000005,0.14,0.968,1.038
1127,10990917,K01643.01,Kepler-919 b,11.04605365,0.016086000000000003,0.88069,1.8,0.0981,869.0,134.66,17.84,1,6093.0,4.428999999999999,-0.12,1.025,1.025
1131,9729691,K01751.01,Kepler-949 b,8.689301216,0.029843,4.75215,2.92,0.0774,782.0,88.24,26.669,2,5211.0,4.447,0.08,0.895,0.817
1133,10904857,K00194.01,Kepler-488 b,3.120828136,0.130153,1.3764399999999999,14.16,0.0428,1303.0,680.79,8.92,1,6122.0,4.471,-0.1,0.996,1.07
1136,7871954,K01515.01,Kepler-303 b,1.937029968,0.016332,5.31084,0.87,0.0242,802.0,97.94,10.175,2,4042.0,4.761,-0.62,0.49,0.505
1137,7871954,K01515.02,Kepler-303 c,7.06117322,0.022906,10.143310000000001,1.23,0.0574,521.0,17.41,29.9,2,4042.0,4.761,-0.62,0.49,0.505
1138,12418724,K01516.01,Kepler-873 b,20.55331441,0.026300999999999998,0.31624,3.19,0.1542,749.0,74.49,19.19,1,6325.0,4.409,-0.04,1.112,1.157
1139,7456001,K01517.01,Kepler-874 b,40.0686713,0.028574000000000002,1.80017,3.1,0.2234,560.0,23.27,53.46,1,6026.0,4.4110000000000005,-0.36,0.992,0.924
1140,10028792,K01574.01,Kepler-87 b,114.73658,0.06617,0.38451,12.28,0.4572,476.0,12.13,64.44,4,5597.0,3.963,-0.18,1.699,0.969
1141,10028792,K01574.02,Kepler-87 c,191.239133,0.034854,0.05542999999999999,6.47,0.6428,401.0,6.14,47.5,4,5597.0,3.963,-0.18,1.699,0.969
1144,5299459,K01576.01,Kepler-307 b,10.41572666,0.027889999999999998,1.88209,3.01,0.0917,797.0,95.64,22.1,3,5511.0,4.426,0.2,0.987,0.947
1145,11153121,K01647.01,Kepler-313 b,14.97031664,0.015631,0.53698,2.53,0.1215,883.0,143.33,18.53,3,5726.0,4.123,0.21,1.483,1.066
1146,11153121,K01647.02,Kepler-313 c,32.2753853,0.014240000000000001,0.22738000000000003,2.31,0.2027,683.0,51.5,23.22,3,5726.0,4.123,0.21,1.483,1.066
1151,3967760,K01760.01,Kepler-317 b,5.52418625,0.02055,1.48079,2.25,0.0583,976.0,214.86,13.37,2,5334.0,4.372,0.16,1.004,0.865
1152,3967760,K01760.02,Kepler-317 c,8.77514782,0.017427,1.60022,1.91,0.0794,837.0,115.84,18.68,2,5334.0,4.372,0.16,1.004,0.865
1155,7549209,K01518.01,Kepler-875 b,27.5071114,0.026833,0.11045999999999999,2.58,0.1771,569.0,24.71,16.41,1,5783.0,4.539,-0.08,0.88,0.977
1156,7663405,K01519.01,Kepler-876 b,5.1443645,0.015691999999999998,2.3054900000000003,1.55,0.0549,923.0,171.63,14.77,2,5157.0,4.445,0.18,0.904,0.83
1157,9765975,K01520.01,Kepler-877 b,18.45848388,0.024147,0.8658299999999999,2.5,0.1301,632.0,37.81,25.0,1,5311.0,4.419,0.14,0.948,0.859
1158,9818462,K01521.01,Kepler-878 b,25.9421582,0.022458000000000002,1.98748,1.95,0.165,501.0,14.85,41.4,1,5167.0,4.585,0.16,0.796,0.891
1160,5299459,K01576.02,Kepler-307 c,13.08424286,0.025138,1.6444400000000001,2.71,0.1068,739.0,70.51,24.6,3,5511.0,4.426,0.2,0.987,0.947
1161,9651668,K00183.01,Kepler-423 b,2.6843285409999997,0.121923,1.63862,12.73,0.036,1265.0,603.57,8.546,1,5561.0,4.4110000000000005,-0.1,0.956,0.859
1163,12506770,K01577.01,Kepler-895 b,2.8062434880000002,0.022156,5.869330000000001,1.41,0.0328,771.0,83.53,13.469,1,4153.0,4.684,-0.22,0.581,0.595
1166,11337372,K01650.01,Kepler-920 b,6.53194024,0.028964999999999998,0.33841,3.09,0.065,907.0,159.66,9.14,2,5301.0,4.391,0.16,0.977,0.856
1167,11337833,K01651.01,Kepler-921 b,51.3011844,0.020447,2.98696,2.07,0.2716,492.0,13.86,74.62,1,6032.0,4.508,-0.18,0.929,1.014
1169,11547505,K01655.01,Kepler-922 b,0.9384669590000001,0.013337,3.78199,1.58,0.0182,1876.0,2919.17,5.6049,1,5499.0,4.323,0.12,1.087,0.906
1171,11502867,K00195.01,Kepler-426 b,3.217518511,0.115425,2.21495,11.38,0.041,1185.0,464.73,10.662,1,5720.0,4.473,-0.22,0.903,0.882
1172,9909735,K01779.01,Kepler-318 b,4.66271902,0.037636,1.45678,3.86,0.0556,1039.0,274.98,11.87,2,5729.0,4.513999999999999,0.21,0.939,1.051
1173,9909735,K01779.02,Kepler-318 c,11.8150174,0.033946,0.73642,3.48,0.1033,762.0,79.66,17.58,2,5729.0,4.513999999999999,0.21,0.939,1.051
1174,11551692,K01781.01,Kepler-411 c,7.834433676000001,0.044180000000000004,1.2143700000000002,3.47,0.0714,689.0,53.33,15.79,3,4920.0,4.62,0.07,0.72,0.822
1175,11551692,K01781.02,Kepler-411 b,3.0051569110000003,0.027938,0.58859,2.2,0.0377,949.0,191.27,6.55,3,4920.0,4.62,0.07,0.72,0.822
1176,12266636,K01522.01,Kepler-879 b,33.3856176,0.022234999999999998,1.3742299999999998,2.48,0.2012,580.0,26.73,43.3,2,5833.0,4.407,-0.04,1.022,0.974
1179,7869917,K01525.01,Kepler-880 b,7.71467686,0.016382,0.074,4.65,0.0915,1622.0,1636.72,6.15,2,6900.0,3.843,0.0,2.599,1.714
1180,9824805,K01526.01,Kepler-881 b,4.4444826,0.014509999999999999,0.04553,1.71,0.0552,1217.0,518.45,3.62,1,6240.0,4.426,-0.02,1.079,1.135
1183,7939330,K01581.02,Kepler-896 b,144.551628,0.034847,0.04049,3.06,0.5164,303.0,1.99,35.5,2,5510.0,4.572,-0.16,0.803,0.877
1185,12602568,K01583.01,Kepler-897 b,8.04727721,0.025096,0.03752,2.33,0.077,855.0,126.56,5.05,1,5840.0,4.553,-0.24,0.849,0.942
1186,9941066,K01584.01,Kepler-898 b,5.87063416,0.021514,1.46624,1.44,0.0545,616.0,33.99,13.88,1,4166.0,4.66,-0.06,0.612,0.624
1187,5972334,K00191.01,Kepler-487 b,15.358767770999998,0.11244100000000001,1.8507200000000001,10.89,0.1157,662.0,45.46,28.47,4,5422.0,4.484,0.02,0.887,0.874
1197,7691260,K01528.01,Kepler-882 b,3.989544192,0.012443000000000001,8.59056,0.93,0.0449,903.0,157.1,19.33,1,5229.0,4.643,-0.42,0.688,0.765
1198,9821454,K01529.01,Kepler-59 c,17.9776037,0.014377000000000001,0.56653,1.58,0.1372,752.0,75.61,21.31,2,6296.0,4.46,-0.26,1.006,1.066
1199,9821454,K01529.02,Kepler-59 b,11.8693144,0.009947,0.34007,1.09,0.104,864.0,131.58,13.63,2,6296.0,4.46,-0.26,1.006,1.066
1200,11954842,K01530.01,Kepler-883 b,12.98494603,0.014669999999999999,2.77985,1.64,0.1055,818.0,105.74,29.15,1,5948.0,4.3839999999999995,-0.26,1.025,0.93
1202,5470739,K01585.01,Kepler-899 b,19.17893976,0.024928,1.2804200000000001,2.4,0.1392,640.0,39.65,29.2,1,5767.0,4.538,-0.06,0.881,0.979
1203,10022908,K01586.01,Kepler-900 b,6.99130452,0.023477,2.0883,1.95,0.0679,716.0,62.05,17.54,1,4847.0,4.606,0.36,0.761,0.86
1205,5617854,K01588.01,Kepler-901 b,3.517494725,0.023021,2.72472,1.42,0.0378,704.0,58.08,12.12,1,4132.0,4.699,-0.3,0.564,0.578
1206,4932442,K01665.01,Kepler-923 b,6.93365167,0.011969,0.05889,1.7,0.0715,1104.0,351.27,5.31,2,5861.0,4.212,0.0,1.304,1.01
1208,5183357,K01669.01,Kepler-924 b,61.0373591,0.019178999999999998,0.9202299999999999,3.38,0.3359,610.0,32.74,56.59,1,6309.0,4.154,0.28,1.614,1.358
1209,5269467,K01672.01,Kepler-925 b,33.8677783,0.030574,1.6312799999999998,2.31,0.1805,394.0,5.69,46.2,1,4564.0,4.593,-0.06,0.691,0.683
1217,11764462,K01531.01,Kepler-884 b,5.69919592,0.011409,3.6456,1.16,0.0622,964.0,204.18,18.429,1,5646.0,4.493,0.12,0.932,0.986
1218,11656246,K01532.01,Kepler-885 b,18.11473813,0.016794,0.11727,2.49,0.1432,830.0,112.43,12.67,1,6109.0,4.247,0.14,1.36,1.194
1219,7808587,K01533.01,Kepler-886 b,6.24145791,0.011618,1.83138,1.6,0.067,1111.0,360.09,15.566,1,5810.0,4.25,0.1,1.259,1.026
1220,4741126,K01534.01,Kepler-887 b,20.4222447,0.012581,0.7398100000000001,1.78,0.1536,785.0,89.74,25.36,2,6119.0,4.274,0.1,1.299,1.157
1221,5301750,K01589.01,Kepler-84 b,8.72585478,0.023183000000000002,0.08514,2.86,0.0827,985.0,222.19,7.0,5,6036.0,4.3260000000000005,-0.18,1.131,0.987
1222,5301750,K01589.02,Kepler-84 c,12.88291395,0.025515,0.0277,3.15,0.1072,865.0,132.23,6.24,5,6036.0,4.3260000000000005,-0.18,1.131,0.987
1223,5301750,K01589.03,Kepler-84 e,27.4345973,0.020758000000000002,1.01206,2.56,0.1774,672.0,48.29,34.3,5,6036.0,4.3260000000000005,-0.18,1.131,0.987
1224,5301750,K01589.04,Kepler-84 d,4.22453631,0.012938999999999999,0.24686999999999998,1.6,0.051,1254.0,584.24,6.15,5,6036.0,4.3260000000000005,-0.18,1.131,0.987
1225,5301750,K01589.05,Kepler-84 f,44.5520266,0.018527000000000002,0.73477,2.29,0.2451,572.0,25.3,42.6,5,6036.0,4.3260000000000005,-0.18,1.131,0.987
1226,5526717,K01677.01,Kepler-926 b,52.069002,0.021433,15.347529999999999,2.92,0.2739,524.0,17.76,130.1,2,5565.0,4.251,0.32,1.246,1.008
1231,6034945,K01683.01,Kepler-927 b,9.11500269,0.015881,0.35789,1.78,0.0866,906.0,159.34,11.63,1,5962.0,4.431,0.0,1.028,1.039
1233,8692861,K00172.01,Kepler-69 b,13.7223682,0.021681,0.91895,2.23,0.1048,746.0,73.16,20.914,2,5637.0,4.399,-0.3,0.943,0.813
1237,4741126,K01534.02,Kepler-887 c,7.63846084,0.007869,0.8200799999999999,1.12,0.0797,1089.0,333.3,13.63,2,6119.0,4.274,0.1,1.299,1.157
1238,11669125,K01535.01,Kepler-888 b,70.6981724,0.017221,2.14974,1.63,0.328,417.0,7.11,82.82,1,5811.0,4.5360000000000005,-0.2,0.866,0.94
1239,12159249,K01536.01,Kepler-889 b,3.74443645,0.007798,1.2523,1.1,0.0492,1328.0,736.89,9.75,1,5876.0,4.269,0.24,1.293,1.132
1251,6198999,K01687.01,Kepler-928 b,3.93246069,0.019407,2.60597,1.65,0.0444,894.0,151.31,12.87,1,4841.0,4.533,0.1,0.779,0.756
1252,6310636,K01688.01,Kepler-929 b,0.9210304970000001,0.009158,0.482,1.62,0.0192,2362.0,7380.64,2.786,1,5843.0,4.069,0.14,1.615,1.115
1253,6616218,K01692.01,Kepler-314 c,5.960400011,0.029408999999999998,0.5904699999999999,2.85,0.0639,890.0,148.26,10.35,2,5418.0,4.534,0.28,0.886,0.978
1254,7761545,K01472.01,Kepler-857 b,85.3514875,0.061610000000000005,2.7902099999999996,6.31,0.3751,390.0,5.44,102.4237,1,5584.0,4.478,0.14,0.938,0.966
1256,12365184,K01474.01,Kepler-419 b,69.72646639,0.061648,13.688429999999999,11.65,0.371,613.0,33.3,152.089,1,6430.0,4.107,0.2,1.731,1.398
1260,10748390,K00003.01,Kepler-3 b,4.887803076,0.057823,3.69348,4.82,0.053,800.0,96.67,16.7084,1,4778.0,4.591,0.32,0.763,0.83
1261,11804465,K00020.01,Kepler-12 b,4.437962934,0.11681400000000002,0.5048199999999999,18.05,0.0545,1338.0,757.65,8.0702,1,5953.0,4.175,0.08,1.415,1.093
1262,9663113,K00179.01,Kepler-458 c,20.74028645,0.029861000000000002,0.128,4.24,0.154,798.0,95.68,14.28,2,6226.0,4.263999999999999,0.0,1.299,1.129
1266,5289854,K01593.01,Kepler-308 b,9.69501146,0.020883000000000002,3.68154,2.08,0.089,833.0,114.06,26.35,2,5896.0,4.516,-0.1,0.914,1.0
1267,5289854,K01593.02,Kepler-308 c,15.3825394,0.021393000000000002,2.4905,2.14,0.1211,714.0,61.61,31.47,2,5896.0,4.516,-0.1,0.914,1.0
1269,10006581,K01595.01,Kepler-902 b,40.1097817,0.024334,2.57107,3.11,0.223,556.0,22.65,60.24,1,5509.0,4.265,0.14,1.169,0.918
1271,6616218,K01692.02,Kepler-314 b,2.46106962,0.008661,1.1526399999999999,0.84,0.0354,1195.0,483.09,7.17,2,5418.0,4.534,0.28,0.886,0.978
1273,7220429,K01700.01,Kepler-931 b,8.03753796,0.017584,0.60017,1.54,0.0719,744.0,72.44,12.7,1,5044.0,4.511,-0.02,0.804,0.764
1278,12403119,K01478.01,Kepler-858 b,76.13622222,0.049061,1.47766,4.78,0.3403,399.0,6.01,76.789,1,5591.0,4.494,-0.06,0.892,0.904
1285,10027323,K01596.01,Kepler-309 b,5.92365747,0.018295,2.89546,0.99,0.0515,531.0,18.87,17.51,2,3883.0,4.762,-0.28,0.496,0.518
1286,12019440,K00186.01,Kepler-485 b,3.24325988,0.11668699999999999,1.3532,12.91,0.0433,1243.0,563.17,9.095,1,5823.0,4.438,0.1,1.013,1.027
1288,10004738,K01598.01,Kepler-310 c,56.4758069,0.035104,0.42341000000000006,3.22,0.2838,417.0,7.14,41.5,3,5497.0,4.57,0.07,0.839,0.952
1289,10004738,K01598.02,Kepler-310 d,92.8747294,0.028850999999999998,0.19107000000000002,2.64,0.3953,353.0,3.68,44.3,3,5497.0,4.57,0.07,0.839,0.952
1290,7304449,K01702.01,Kepler-1650 b,1.538180949,0.033564,0.62126,1.0,0.0167,602.0,30.85,4.27,1,3364.0,4.978,-0.06,0.274,0.26
1293,7626370,K01706.01,Kepler-932 b,1.921437488,0.019017,0.22346999999999997,1.77,0.0279,1276.0,626.79,3.52,1,5238.0,4.4719999999999995,-0.08,0.851,0.784
1294,7703955,K01707.01,Kepler-315 b,96.109323,0.036532999999999996,0.061989999999999996,4.01,0.3928,409.0,6.59,31.2,2,5792.0,4.375,-0.26,1.005,0.875
1295,7512982,K01480.01,Kepler-859 b,20.38174802,0.035772000000000005,3.08596,3.16,0.1345,528.0,18.36,40.77,2,4883.0,4.515,0.18,0.808,0.779
1297,9597806,K01481.01,Kepler-860 b,5.101375725,0.027246,2.6722599999999996,2.84,0.058,1050.0,287.28,15.434,1,5869.0,4.479,-0.04,0.954,1.001
1303,9663113,K00179.02,Kepler-458 b,572.376632,0.040914,0.14543,5.8,1.4062,264.0,1.15,136.1,2,6226.0,4.263999999999999,0.0,1.299,1.129
1306,10004738,K01598.03,Kepler-310 b,13.93068791,0.015266,0.84929,1.4,0.1116,665.0,46.19,20.58,3,5497.0,4.57,0.07,0.839,0.952
1309,5438757,K01601.01,Kepler-903 b,10.35078415,0.016746,0.09523999999999999,1.97,0.0907,842.0,119.01,8.14,2,5534.0,4.338,0.14,1.08,0.926
1310,5438757,K01601.02,Kepler-903 c,62.9224936,0.023333,0.027180000000000003,2.75,0.302,462.0,10.73,17.85,2,5534.0,4.338,0.14,1.08,0.926
1312,5972334,K00191.04,Kepler-487 c,38.6520796,0.021372,1.9665,2.07,0.2141,487.0,13.28,53.75,4,5422.0,4.484,0.02,0.887,0.874
1313,7815744,K01710.01,Kepler-933 b,14.20442616,0.025720999999999997,2.18427,1.9,0.1041,602.0,31.1,28.56,1,5350.0,4.647,-0.56,0.678,0.758
1314,7955580,K01711.01,Kepler-934 b,55.673582,0.02478,8.379769999999999,2.19,0.2658,384.0,5.16,111.1,1,4998.0,4.53,0.14,0.808,0.806
1315,8230616,K01713.01,Kepler-316 c,6.82778157,0.02144,3.87486,1.34,0.059,577.0,26.31,21.22,2,4198.0,4.689,-0.32,0.574,0.587
1317,7898352,K01486.01,Kepler-302 c,127.2824442,0.093207,1.06975,12.04,0.4913,392.0,5.61,97.12,2,5733.0,4.281000000000001,0.06,1.183,0.974
1318,11402995,K00173.01,Kepler-481 b,10.06083238,0.020765000000000002,0.40512,2.58,0.0894,899.0,154.16,12.94,1,5705.0,4.297,0.0,1.14,0.939
1319,7898352,K01486.02,Kepler-302 b,30.1837021,0.028292,1.36237,3.65,0.1882,634.0,38.2,40.33,2,5733.0,4.281000000000001,0.06,1.183,0.974
1322,7951018,K01553.01,Kepler-890 b,52.75878505,0.070522,1.575,8.76,0.2944,540.0,20.08,61.4,1,6228.0,4.413,0.21,1.137,1.221
1326,7747425,K01952.04,Kepler-341 e,42.4729078,0.016741,0.80682,2.03,0.2348,539.0,19.93,42.5,4,5616.0,4.327,0.14,1.111,0.957
1327,9892816,K01955.01,Kepler-342 b,15.17026921,0.016517,0.13335999999999998,2.47,0.1291,905.0,158.23,11.75,4,6297.0,4.26,0.14,1.369,1.247
1328,9892816,K01955.02,Kepler-342 d,39.4576228,0.018713999999999998,0.01292,2.8,0.2441,658.0,44.26,10.21,4,6297.0,4.26,0.14,1.369,1.247
1329,9836149,K01958.01,Kepler-66 b,17.8159689,0.030625,0.34012,3.12,0.1321,699.0,56.48,17.87,1,5964.0,4.484,-0.22,0.933,0.968
1330,11512246,K00168.02,Kepler-23 d,15.27443889,0.013073,0.57757,2.17,0.122,896.0,152.62,19.24,3,5761.0,4.091,0.06,1.518,1.036
1331,4813563,K01959.01,Kepler-1026 b,36.5157639,0.029932,1.84625,2.55,0.1977,425.0,7.71,50.7,1,4847.0,4.54,0.14,0.781,0.772
1332,2985767,K02032.01,Kepler-1063 b,14.07969236,0.012317,28.422490000000003,2.08,0.1176,931.0,177.81,66.8,1,5821.0,4.0969999999999995,0.14,1.547,1.092
1333,2304320,K02033.01,Kepler-1064 b,16.54081386,0.018716,3.36721,1.57,0.1183,570.0,24.87,36.5,1,5064.0,4.572,0.0,0.769,0.806
1334,3657758,K02034.01,Kepler-1065 b,3.6093130589999998,0.034342000000000004,4.68689,3.26,0.0455,1092.0,336.16,14.78,2,5668.0,4.545,-0.02,0.868,0.963
